Date,Open,High,Low,Close,Volume
2024-11-28,349.91,354.01,343.61,346.08,3282583
2024-11-29,128.71,144.67,126.4,131.68,1896317
2024-12-02,373.05,387.82,370.91,386.77,9689097
2024-12-03,196.77,198.05,182.38,195.32,6705713
2024-12-04,385.58,393.33,368.49,385.82,2106331
2024-12-05,429.01,434.67,423.87,424.76,9135397
2024-12-06,421.58,427.67,421.17,423.89,1174811
2024-12-09,321.0,340.66,316.54,330.03,7257137
2024-12-10,308.07,320.92,306.94,309.56,7920881
2024-12-11,157.15,171.5,155.08,162.44,4361344
2024-12-12,410.14,429.67,401.51,418.43,3982402
2024-12-13,208.56,216.11,203.97,207.94,3457806
2024-12-16,298.68,314.71,288.36,308.94,6866419
2024-12-17,213.71,222.4,208.64,220.2,6533198
2024-12-18,153.53,170.92,134.72,146.44,9387926
2024-12-19,351.82,355.44,333.7,351.93,6642957
2024-12-20,121.73,140.69,110.4,113.53,1575607
2024-12-23,399.46,403.83,392.37,401.97,3514731
2024-12-24,227.03,233.56,219.41,221.57,5249112
2024-12-25,100.05,115.18,91.82,93.75,1923447
2024-12-26,304.45,312.33,289.9,304.29,8551209
2024-12-27,118.74,130.9,109.71,119.71,3664056
2024-12-30,210.47,219.36,193.33,216.96,5953407
2024-12-31,382.79,397.64,363.91,376.16,7447815
